Time Units = Minutes

  Process:  Single Loop Jacketed Reactor


  Controller:  Manual Mode

  

        Time     Controller   Process
       (Min)       Output     Variable   Set Point   Disturbance
       41.05       50.00   89.397385   89.397385       50.00
   41.066667       50.00   89.393727   89.393727       50.00
   41.083333       50.00   89.403137   89.403137       50.00
       41.10       50.00   89.402303   89.402303       50.00
   41.116667       50.00   89.398488   89.398488       50.00
   41.133333       50.00   89.416628   89.416628       50.00
       41.15       50.00    89.39249    89.39249       50.00
   41.166667       50.00   89.386145   89.386145       50.00
   41.183333       50.00   89.411086   89.411086       50.00
       41.20       50.00   89.427458   89.427458       50.00
   41.216667       50.00   89.417265   89.417265       50.00
   41.233333       50.00   89.410419   89.410419       50.00
       41.25       50.00   89.405038   89.405038       50.00
   41.266667       50.00   89.415692   89.415692       50.00
   41.283333       50.00   89.400616   89.400616       50.00
       41.30       50.00   89.387146   89.387146       50.00
   41.316667       50.00   89.391271   89.391271       50.00
   41.333333       50.00   89.423746   89.423746       50.00
       41.35       50.00   89.420197   89.420197       50.00
   41.366667       50.00    89.41278    89.41278       50.00
   41.383333       50.00   89.406378   89.406378       50.00
       41.40       50.00   89.416211   89.416211       50.00
   41.416667       50.00   89.363803   89.363803       50.00
   41.433333       50.00   89.418164   89.418164       50.00
       41.45       50.00    89.38953    89.38953       50.00
   41.466667       50.00   89.412156   89.412156       50.00
   41.483333       50.00   89.392397   89.392397       50.00
       41.50       50.00   89.404636   89.404636       50.00
   41.516667       50.00   89.429113   89.429113       50.00
   41.533333       50.00    89.43751    89.43751       50.00
       41.55       50.00   89.380352   89.380352       50.00
   41.566667       50.00   89.403035   89.403035       50.00
   41.583333       50.00   89.413338   89.413338       50.00
       41.60       50.00   89.410785   89.410785       50.00
   41.616667       50.00   89.423771   89.423771       50.00
   41.633333       50.00   89.386662   89.386662       50.00
       41.65       50.00   89.417477   89.417477       50.00
   41.666667       50.00   89.413299   89.413299       50.00
   41.683333       50.00   89.408693   89.408693       50.00
       41.70       50.00   89.432351   89.432351       50.00
   41.716667       50.00   89.418215   89.418215       50.00
   41.733333       50.00   89.401988   89.401988       50.00
       41.75       50.00   89.417094   89.417094       50.00
   41.766667       50.00   89.431928   89.431928       50.00
   41.783333       50.00   89.412007   89.412007       50.00
       41.80       50.00   89.419603   89.419603       50.00
   41.816667       50.00   89.393285   89.393285       50.00
   41.833333       50.00   89.403702   89.403702       50.00
       41.85       50.00   89.376754   89.376754       50.00
   41.866667       50.00   89.403074   89.403074       50.00
   41.883333       50.00   89.426521   89.426521       50.00
       41.90       50.00   89.411736   89.411736       50.00
   41.916667       50.00    89.40443    89.40443       50.00
   41.933333       50.00   89.396029   89.396029       50.00
       41.95       50.00   89.390949   89.390949       50.00
   41.966667       50.00   89.420055   89.420055       50.00
   41.983333       50.00   89.413798   89.413798       50.00
       42.00       50.00   89.382395   89.382395       50.00
   42.016667       50.00   89.388461   89.388461       50.00
   42.033333       50.00    89.42468    89.42468       50.00
       42.05       50.00    89.40864    89.40864       50.00
   42.066667       50.00    89.40158    89.40158       50.00
   42.083333       50.00   89.404485   89.404485       50.00
       42.10       50.00   89.430334   89.430334       50.00
   42.116667       50.00   89.434181   89.434181       50.00
   42.133333       50.00   89.361463   89.361463       50.00
       42.15       50.00   89.413355   89.413355       50.00
   42.166667       50.00   89.389789   89.389789       50.00
   42.183333       50.00   89.398547   89.398547       50.00
       42.20       50.00   89.408255   89.408255       50.00
   42.216667       50.00   89.417672   89.417672       50.00
   42.233333       50.00   89.418087   89.418087       50.00
       42.25       50.00   89.416193   89.416193       50.00
   42.266667       50.00   89.375331   89.375331       50.00
   42.283333       50.00   89.356506   89.356506       50.00
       42.30       50.00   89.392274   89.392274       50.00
   42.316667       50.00   89.380045   89.380045       50.00
   42.333333       50.00   89.389877   89.389877       50.00
       42.35       50.00   89.396671   89.396671       50.00
   42.366667       50.00   89.411295   89.411295       50.00
   42.383333       50.00   89.405305   89.405305       50.00
       42.40       50.00   89.414855   89.414855       50.00
   42.416667       50.00   89.421841   89.421841       50.00
   42.433333       50.00    89.41929    89.41929       50.00
       42.45       50.00   89.400994   89.400994       50.00
   42.466667       50.00   89.421703   89.421703       50.00
   42.483333       50.00   89.391255   89.391255       50.00
       42.50       50.00   89.408996   89.408996       50.00
   42.516667       50.00   89.402936   89.402936       50.00
   42.533333       50.00   89.388612   89.388612       50.00
       42.55       50.00   89.389217   89.389217       50.00
   42.566667       50.00   89.386356   89.386356       50.00
   42.583333       50.00   89.377969   89.377969       50.00
       42.60       50.00   89.406965   89.406965       50.00
   42.616667       50.00   89.436341   89.436341       50.00
   42.633333       50.00   89.421154   89.421154       50.00
       42.65       50.00   89.385225   89.385225       50.00
   42.666667       50.00   89.387754   89.387754       50.00
   42.683333       50.00   89.401829   89.401829       50.00
       42.70       50.00    89.41312    89.41312       50.00
   42.716667       50.00   89.389455   89.389455       50.00
   42.733333       50.00   89.418994   89.418994       50.00
       42.75       50.00   89.412415   89.412415       50.00
   42.766667       50.00   89.389007   89.389007       50.00
   42.783333       50.00   89.413089   89.413089       50.00
       42.80       50.00   89.382095   89.382095       50.00
   42.816667       50.00   89.388063   89.388063       50.00
   42.833333       50.00   89.409798   89.409798       50.00
       42.85       50.00   89.401623   89.401623       50.00
   42.866667       50.00   89.422211   89.422211       50.00
   42.883333       50.00   89.399797   89.399797       50.00
       42.90       50.00   89.397113   89.397113       50.00
   42.916667       50.00   89.367123   89.367123       50.00
   42.933333       50.00   89.404378   89.404378       50.00
       42.95       50.00   89.411762   89.411762       50.00
   42.966667       50.00   89.389932   89.389932       50.00
   42.983333       50.00   89.423366   89.423366       50.00
       43.00       50.00   89.389086   89.389086       50.00
   43.016667       50.00    89.44211    89.44211       50.00
   43.033333       50.00   89.404642   89.404642       50.00
       43.05       50.00   89.414475   89.414475       50.00
   43.066667       50.00   89.406468   89.406468       50.00
   43.083333       50.00   89.385841   89.385841       50.00
       43.10       50.00   89.394719   89.394719       50.00
   43.116667       50.00   89.377812   89.377812       50.00
   43.133333       50.00   89.437155   89.437155       50.00
       43.15       50.00   89.383098   89.383098       50.00
   43.166667       50.00   89.401857   89.401857       50.00
   43.183333       50.00    89.41638    89.41638       50.00
       43.20       50.00   89.416293   89.416293       50.00
   43.216667       50.00   89.407248   89.407248       50.00
   43.233333       50.00   89.395429   89.395429       50.00
       43.25       50.00   89.417581   89.417581       50.00
   43.266667       50.00   89.358837   89.358837       50.00
   43.283333       50.00   89.414597   89.414597       50.00
       43.30       50.00    89.40312    89.40312       50.00
   43.316667       50.00    89.37488    89.37488       50.00
   43.333333       50.00   89.399801   89.399801       50.00
       43.35       50.00   89.421315   89.421315       50.00
   43.366667       50.00   89.414458   89.414458       50.00
   43.383333       50.00   89.420599   89.420599       50.00
       43.40       50.00   89.401832   89.401832       50.00
   43.416667       50.00   89.399671   89.399671       50.00
   43.433333       50.00   89.405469   89.405469       50.00
       43.45       50.00   89.390465   89.390465       50.00
   43.466667       50.00   89.405819   89.405819       50.00
   43.483333       50.00   89.420132   89.420132       50.00
       43.50       50.00   89.374709   89.374709       50.00
   43.516667       50.00   89.406489   89.406489       50.00
   43.533333       50.00   89.420398   89.420398       50.00
       43.55       50.00   89.428774   89.428774       50.00
   43.566667       50.00   89.413108   89.413108       50.00
   43.583333       50.00   89.381005   89.381005       50.00
       43.60       50.00   89.398723   89.398723       50.00
   43.616667       50.00   89.402926   89.402926       50.00
   43.633333       50.00   89.402888   89.402888       50.00
       43.65       50.00   89.393057   89.393057       50.00
   43.666667       50.00   89.407765   89.407765       50.00
   43.683333       50.00   89.374771   89.374771       50.00
       43.70       50.00   89.417883   89.417883       50.00
   43.716667       50.00   89.400015   89.400015       50.00
   43.733333       50.00   89.378442   89.378442       50.00
       43.75       50.00    89.41925    89.41925       50.00
   43.766667       50.00   89.400809   89.400809       50.00
   43.783333       50.00   89.392687   89.392687       50.00
       43.80       50.00   89.416935   89.416935       50.00
   43.816667       50.00   89.387859   89.387859       50.00
   43.833333       50.00   89.385126   89.385126       50.00
       43.85       50.00   89.410901   89.410901       50.00
   43.866667       50.00   89.370975   89.370975       50.00
   43.883333       50.00   89.426728   89.426728       50.00
       43.90       50.00   89.412632   89.412632       50.00
   43.916667       50.00   89.403723   89.403723       50.00
   43.933333       50.00   89.396402   89.396402       50.00
       43.95       50.00   89.352155   89.352155       50.00
   43.966667       50.00   89.390545   89.390545       50.00
   43.983333       50.00   89.395522   89.395522       50.00
       44.00       50.00    89.43596    89.43596       50.00
   44.016667       50.00   89.422025   89.422025       50.00
   44.033333       50.00   89.412846   89.412846       50.00
       44.05       50.00   89.406755   89.406755       50.00
   44.066667       50.00    89.38569    89.38569       50.00
   44.083333       50.00   89.454259   89.454259       50.00
       44.10       50.00   89.407564   89.407564       50.00
   44.116667       50.00   89.394769   89.394769       50.00
   44.133333       50.00   89.413561   89.413561       50.00
       44.15       50.00   89.396236   89.396236       50.00
   44.166667       50.00   89.405373   89.405373       50.00
   44.183333       50.00   89.396025   89.396025       50.00
       44.20       50.00   89.367927   89.367927       50.00
   44.216667       50.00   89.390714   89.390714       50.00
   44.233333       50.00    89.40431    89.40431       50.00
       44.25       50.00   89.415192   89.415192       50.00
   44.266667       50.00   89.407986   89.407986       50.00
   44.283333       50.00   89.411321   89.411321       50.00
       44.30       50.00   89.400478   89.400478       50.00
   44.316667       50.00   89.384204   89.384204       50.00
   44.333333       50.00   89.414079   89.414079       50.00
       44.35       50.00   89.373375   89.373375       50.00
   44.366667       50.00   89.398093   89.398093       50.00
   44.383333       50.00   89.405705   89.405705       50.00
       44.40       50.00   89.424218   89.424218       50.00
   44.416667       50.00   89.427656   89.427656       50.00
   44.433333       50.00   89.389893   89.389893       50.00
       44.45       50.00   89.373469   89.373469       50.00
   44.466667       50.00   89.392965   89.392965       50.00
   44.483333       50.00    89.39932    89.39932       50.00
       44.50       50.00    89.38496    89.38496       50.00
   44.516667       50.00   89.383205   89.383205       50.00
   44.533333       50.00   89.436158   89.436158       50.00
       44.55       50.00   89.392205   89.392205       50.00
   44.566667       50.00   89.413896   89.413896       50.00
   44.583333       50.00   89.427854   89.427854       50.00
       44.60       50.00   89.387741   89.387741       50.00
   44.616667       50.00   89.410666   89.410666       50.00
   44.633333       50.00   89.427937   89.427937       50.00
       44.65       50.00   89.393386   89.393386       50.00
   44.666667       50.00   89.440094   89.440094       50.00
   44.683333       50.00   89.404611   89.404611       50.00
       44.70       50.00   89.394195   89.394195       50.00
   44.716667       50.00   89.411748   89.411748       50.00
   44.733333       50.00   89.379438   89.379438       50.00
       44.75       50.00   89.405923   89.405923       50.00
   44.766667       50.00   89.408024   89.408024       50.00
   44.783333       50.00   89.414985   89.414985       50.00
       44.80       50.00   89.402833   89.402833       50.00
   44.816667       50.00   89.381215   89.381215       50.00
   44.833333       50.00   89.397169   89.397169       50.00
       44.85       50.00   89.404662   89.404662       50.00
   44.866667       50.00   89.421092   89.421092       50.00
   44.883333       50.00   89.374385   89.374385       50.00
       44.90       50.00   89.391641   89.391641       50.00
   44.916667       50.00   89.377549   89.377549       50.00
   44.933333       50.00   89.413477   89.413477       50.00
       44.95       50.00   89.415325   89.415325       50.00
   44.966667       50.00   89.417332   89.417332       50.00
   44.983333       50.00    89.42033    89.42033       50.00
       45.00       50.00   89.403137   89.403137       50.00
   45.016667       50.00   89.378944   89.378944       50.00
   45.033333       50.00   89.386373   89.386373       50.00
       45.05       50.00   89.427401   89.427401       50.00
   45.066667       50.00   89.424119   89.424119       50.00
   45.083333       50.00   89.384965   89.384965       50.00
       45.10       50.00   89.406361   89.406361       50.00
   45.116667       50.00   89.414665   89.414665       50.00
   45.133333       50.00   89.388117   89.388117       50.00
       45.15       50.00   89.424751   89.424751       50.00
   45.166667       50.00   89.366886   89.366886       50.00
   45.183333       50.00    89.38799    89.38799       50.00
       45.20       50.00   89.393634   89.393634       50.00
   45.216667       50.00   89.395008   89.395008       50.00
   45.233333       50.00   89.421186   89.421186       50.00
       45.25       50.00   89.403421   89.403421       50.00
   45.266667       50.00   89.411464   89.411464       50.00
   45.283333       50.00   89.407202   89.407202       50.00
       45.30       50.00   89.417437   89.417437       50.00
   45.316667       50.00   89.412193   89.412193       50.00
   45.333333       50.00   89.379661   89.379661       50.00
       45.35       50.00   89.419115   89.419115       50.00
   45.366667       50.00   89.398423   89.398423       50.00
   45.383333       50.00   89.368723   89.368723       50.00
       45.40       50.00   89.409397   89.409397       50.00
   45.416667       50.00   89.369977   89.369977       50.00
   45.433333       50.00   89.408432   89.408432       50.00
       45.45       50.00   89.406947   89.406947       50.00
   45.466667       50.00   89.393171   89.393171       50.00
   45.483333       50.00   89.411534   89.411534       50.00
       45.50       50.00   89.396419   89.396419       50.00
   45.516667       50.00   89.407532   89.407532       50.00
   45.533333       50.00   89.404065   89.404065       50.00
       45.55       50.00   89.398551   89.398551       50.00
   45.566667       50.00   89.419068   89.419068       50.00
   45.583333       50.00   89.391892   89.391892       50.00
       45.60       50.00   89.430853   89.430853       50.00
   45.616667       50.00   89.400861   89.400861       50.00
   45.633333       50.00   89.388502   89.388502       50.00
       45.65       50.00    89.42051    89.42051       50.00
   45.666667       50.00   89.391398   89.391398       50.00
   45.683333       50.00   89.399061   89.399061       50.00
       45.70       50.00    89.40742    89.40742       50.00
   45.716667       50.00   89.378606   89.378606       50.00
   45.733333       50.00   89.403956   89.403956       50.00
       45.75       50.00   89.404693   89.404693       50.00
   45.766667       50.00   89.400923   89.400923       50.00
   45.783333       50.00   89.397921   89.397921       50.00
       45.80       50.00   89.402272   89.402272       50.00
   45.816667       50.00    89.41755    89.41755       50.00
   45.833333       50.00   89.402717   89.402717       50.00
       45.85       50.00   89.408882   89.408882       50.00
   45.866667       50.00   89.377956   89.377956       50.00
   45.883333       50.00   89.418717   89.418717       50.00
       45.90       50.00   89.399022   89.399022       50.00
   45.916667       50.00   89.394308   89.394308       50.00
   45.933333       50.00   89.423262   89.423262       50.00
       45.95       50.00   89.390381   89.390381       50.00
   45.966667       50.00   89.431019   89.431019       50.00
   45.983333       50.00     89.4185     89.4185       50.00
       46.00       50.00   89.398476   89.398476       50.00
   46.016667       50.00   89.367731   89.367731       50.00
   46.033333       50.00   89.408788   89.408788       50.00
       46.05       50.00    89.42294    89.42294       50.00
   46.066667       50.00   89.424204   89.424204       50.00
   46.083333       50.00   89.402882   89.402882       50.00
       46.10       50.00   89.411481   89.411481       50.00
   46.116667       50.00   89.397663   89.397663       50.00
   46.133333       50.00   89.395735   89.395735       50.00
       46.15       50.00   89.421067   89.421067       50.00
   46.166667       50.00    89.40981    89.40981       50.00
   46.183333       50.00   89.402047   89.402047       50.00
       46.20       50.00   89.384555   89.384555       50.00
   46.216667       50.00   89.410073   89.410073       50.00
   46.233333       50.00   89.416053   89.416053       50.00
       46.25       50.00    89.40924    89.40924       50.00
   46.266667       50.00   89.390211   89.390211       50.00
   46.283333       50.00   89.389611   89.389611       50.00
       46.30       50.00   89.406694   89.406694       50.00
   46.316667       50.00   89.394542   89.394542       50.00
   46.333333       50.00   89.401175   89.401175       50.00
       46.35       50.00   89.382457   89.382457       50.00
   46.366667       50.00   89.421934   89.421934       50.00
   46.383333       50.00   89.416808   89.416808       50.00
       46.40       50.00    89.41596    89.41596       50.00
   46.416667       50.00   89.400559   89.400559       50.00
   46.433333       50.00   89.456222   89.456222       50.00
       46.45       50.00    89.37683    89.37683       50.00
   46.466667       50.00   89.421303   89.421303       50.00
   46.483333       50.00   89.383586   89.383586       50.00
       46.50       50.00     89.4104     89.4104       50.00
   46.516667       75.00   89.422018   89.422018       50.00
   46.533333       75.00   89.382862   89.382862       50.00
       46.55       75.00   89.400135   89.400135       50.00
   46.566667       75.00   89.410831   89.410831       50.00
   46.583333       75.00   89.401799   89.401799       50.00
       46.60       75.00   89.420172   89.420172       50.00
   46.616667       75.00   89.407391   89.407391       50.00
   46.633333       75.00   89.377943   89.377943       50.00
       46.65       75.00   89.393146   89.393146       50.00
   46.666667       75.00   89.392238   89.392238       50.00
   46.683333       75.00   89.422231   89.422231       50.00
       46.70       75.00   89.419482   89.419482       50.00
   46.716667       75.00   89.412932   89.412932       50.00
   46.733333       75.00    89.38151    89.38151       50.00
       46.75       75.00   89.383653   89.383653       50.00
   46.766667       75.00   89.400615   89.400615       50.00
   46.783333       75.00   89.370921   89.370921       50.00
       46.80       75.00   89.393334   89.393334       50.00
   46.816667       75.00   89.351024   89.351024       50.00
   46.833333       75.00   89.362361   89.362361       50.00
       46.85       75.00   89.356851   89.356851       50.00
   46.866667       75.00   89.362911   89.362911       50.00
   46.883333       75.00     89.3656     89.3656       50.00
       46.90       75.00   89.353096   89.353096       50.00
   46.916667       75.00   89.300123   89.300123       50.00
   46.933333       75.00    89.29029    89.29029       50.00
       46.95       75.00   89.288591   89.288591       50.00
   46.966667       75.00   89.291382   89.291382       50.00
   46.983333       75.00   89.256834   89.256834       50.00
       47.00       75.00   89.266046   89.266046       50.00
   47.016667       75.00   89.242836   89.242836       50.00
   47.033333       75.00   89.222428   89.222428       50.00
       47.05       75.00   89.194634   89.194634       50.00
   47.066667       75.00   89.186203   89.186203       50.00
   47.083333       75.00   89.179756   89.179756       50.00
       47.10       75.00   89.158352   89.158352       50.00
   47.116667       75.00   89.140722   89.140722       50.00
   47.133333       75.00   89.120892   89.120892       50.00
       47.15       75.00   89.101979   89.101979       50.00
   47.166667       75.00   89.066549   89.066549       50.00
   47.183333       75.00   89.035758   89.035758       50.00
       47.20       75.00    89.00539    89.00539       50.00
   47.216667       75.00   89.020161   89.020161       50.00
   47.233333       75.00   88.985481   88.985481       50.00
       47.25       75.00   88.980523   88.980523       50.00
   47.266667       75.00   88.928034   88.928034       50.00
   47.283333       75.00    88.89999    88.89999       50.00
       47.30       75.00   88.869506   88.869506       50.00
   47.316667       75.00   88.825631   88.825631       50.00
   47.333333       75.00   88.814524   88.814524       50.00
       47.35       75.00   88.760147   88.760147       50.00
   47.366667       75.00   88.749248   88.749248       50.00
   47.383333       75.00   88.703041   88.703041       50.00
       47.40       75.00   88.710663   88.710663       50.00
   47.416667       75.00   88.650114   88.650114       50.00
   47.433333       75.00   88.637456   88.637456       50.00
       47.45       75.00   88.599837   88.599837       50.00
   47.466667       75.00   88.556657   88.556657       50.00
   47.483333       75.00   88.566503   88.566503       50.00
       47.50       75.00   88.488897   88.488897       50.00
   47.516667       75.00   88.473699   88.473699       50.00
   47.533333       75.00   88.398793   88.398793       50.00
       47.55       75.00   88.398179   88.398179       50.00
   47.566667       75.00   88.346136   88.346136       50.00
   47.583333       75.00   88.358688   88.358688       50.00
       47.60       75.00   88.296324   88.296324       50.00
   47.616667       75.00   88.266521   88.266521       50.00
   47.633333       75.00   88.217246   88.217246       50.00
       47.65       75.00   88.184357   88.184357       50.00
   47.666667       75.00   88.138024   88.138024       50.00
   47.683333       75.00   88.102919   88.102919       50.00
       47.70       75.00   88.046713   88.046713       50.00
   47.716667       75.00     88.0517     88.0517       50.00
   47.733333       75.00   88.016245   88.016245       50.00
       47.75       75.00   87.952887   87.952887       50.00
   47.766667       75.00   87.908707   87.908707       50.00
   47.783333       75.00   87.868362   87.868362       50.00
       47.80       75.00   87.838647   87.838647       50.00
   47.816667       75.00   87.796196   87.796196       50.00
   47.833333       75.00   87.782299   87.782299       50.00
       47.85       75.00   87.711103   87.711103       50.00
   47.866667       75.00   87.664078   87.664078       50.00
   47.883333       75.00   87.626898   87.626898       50.00
       47.90       75.00   87.619691   87.619691       50.00
   47.916667       75.00   87.593001   87.593001       50.00
   47.933333       75.00   87.536994   87.536994       50.00
       47.95       75.00   87.525465   87.525465       50.00
   47.966667       75.00   87.467529   87.467529       50.00
   47.983333       75.00   87.396954   87.396954       50.00
       48.00       75.00    87.35452    87.35452       50.00
   48.016667       75.00   87.337946   87.337946       50.00
   48.033333       75.00   87.287698   87.287698       50.00
       48.05       75.00   87.245244   87.245244       50.00
   48.066667       75.00   87.217111   87.217111       50.00
   48.083333       75.00   87.141741   87.141741       50.00
       48.10       75.00   87.139133   87.139133       50.00
   48.116667       75.00   87.121231   87.121231       50.00
   48.133333       75.00   87.049471   87.049471       50.00
       48.15       75.00   87.019165   87.019165       50.00
   48.166667       75.00   87.009455   87.009455       50.00
   48.183333       75.00   86.960691   86.960691       50.00
       48.20       75.00   86.892499   86.892499       50.00
   48.216667       75.00   86.866459   86.866459       50.00
   48.233333       75.00   86.832797   86.832797       50.00
       48.25       75.00   86.785795   86.785795       50.00
   48.266667       75.00   86.753519   86.753519       50.00
   48.283333       75.00   86.729554   86.729554       50.00
       48.30       75.00   86.649234   86.649234       50.00
   48.316667       75.00   86.675056   86.675056       50.00
   48.333333       75.00   86.580364   86.580364       50.00
       48.35       75.00   86.575071   86.575071       50.00
   48.366667       75.00   86.542015   86.542015       50.00
   48.383333       75.00   86.483746   86.483746       50.00
       48.40       75.00   86.428838   86.428838       50.00
   48.416667       75.00   86.394597   86.394597       50.00
   48.433333       75.00   86.353326   86.353326       50.00
       48.45       75.00   86.347143   86.347143       50.00
   48.466667       75.00    86.30823    86.30823       50.00
   48.483333       75.00   86.270958   86.270958       50.00
       48.50       75.00   86.259111   86.259111       50.00
   48.516667       75.00   86.231087   86.231087       50.00
   48.533333       75.00   86.166576   86.166576       50.00
       48.55       75.00   86.120296   86.120296       50.00
   48.566667       75.00   86.125329   86.125329       50.00
   48.583333       75.00   86.027513   86.027513       50.00
       48.60       75.00   86.040136   86.040136       50.00
   48.616667       75.00   85.968229   85.968229       50.00
   48.633333       75.00   85.956453   85.956453       50.00
       48.65       75.00   85.935882   85.935882       50.00
   48.666667       75.00   85.884831   85.884831       50.00
   48.683333       75.00   85.846132   85.846132       50.00
       48.70       75.00   85.807859   85.807859       50.00
   48.716667       75.00   85.779905   85.779905       50.00
   48.733333       75.00   85.732749   85.732749       50.00
       48.75       75.00   85.714781   85.714781       50.00
   48.766667       75.00   85.672079   85.672079       50.00
   48.783333       75.00   85.616329   85.616329       50.00
       48.80       75.00   85.647823   85.647823       50.00
   48.816667       75.00   85.598641   85.598641       50.00
   48.833333       75.00   85.547383   85.547383       50.00
       48.85       75.00   85.553086   85.553086       50.00
   48.866667       75.00    85.47515    85.47515       50.00
   48.883333       75.00   85.477451   85.477451       50.00
       48.90       75.00   85.400273   85.400273       50.00
   48.916667       75.00   85.385487   85.385487       50.00
   48.933333       75.00   85.365054   85.365054       50.00
       48.95       75.00   85.348444   85.348444       50.00
   48.966667       75.00   85.293413   85.293413       50.00
   48.983333       75.00   85.276881   85.276881       50.00
       49.00       75.00   85.216344   85.216344       50.00
   49.016667       75.00   85.211233   85.211233       50.00
   49.033333       75.00    85.18536    85.18536       50.00
       49.05       75.00   85.155619   85.155619       50.00
   49.066667       75.00   85.128383   85.128383       50.00
   49.083333       75.00   85.072941   85.072941       50.00
       49.10       75.00   85.071039   85.071039       50.00
   49.116667       75.00   85.045701   85.045701       50.00
   49.133333       75.00   84.985386   84.985386       50.00
       49.15       75.00    84.98893    84.98893       50.00
   49.166667       75.00   84.944798   84.944798       50.00
   49.183333       75.00   84.891032   84.891032       50.00
       49.20       75.00   84.919779   84.919779       50.00
   49.216667       75.00   84.881076   84.881076       50.00
   49.233333       75.00   84.860309   84.860309       50.00
       49.25       75.00   84.842991   84.842991       50.00
   49.266667       75.00   84.812454   84.812454       50.00
   49.283333       75.00    84.78602    84.78602       50.00
       49.30       75.00   84.726756   84.726756       50.00
   49.316667       75.00   84.739426   84.739426       50.00
   49.333333       75.00    84.70943    84.70943       50.00
       49.35       75.00   84.666113   84.666113       50.00
   49.366667       75.00   84.615006   84.615006       50.00
   49.383333       75.00   84.639628   84.639628       50.00
       49.40       75.00   84.574116   84.574116       50.00
   49.416667       75.00   84.571509   84.571509       50.00
   49.433333       75.00   84.515423   84.515423       50.00
       49.45       75.00   84.522099   84.522099       50.00
   49.466667       75.00    84.52222    84.52222       50.00
   49.483333       75.00   84.466753   84.466753       50.00
       49.50       75.00   84.433227   84.433227       50.00
   49.516667       75.00   84.429653   84.429653       50.00
   49.533333       75.00   84.388742   84.388742       50.00
       49.55       75.00    84.39515    84.39515       50.00
   49.566667       75.00   84.410036   84.410036       50.00
   49.583333       75.00   84.368645   84.368645       50.00
       49.60       75.00   84.277249   84.277249       50.00
   49.616667       75.00   84.312987   84.312987       50.00
   49.633333       75.00   84.302795   84.302795       50.00
       49.65       75.00    84.23051    84.23051       50.00
   49.666667       75.00   84.236082   84.236082       50.00
   49.683333       75.00   84.177069   84.177069       50.00
       49.70       75.00   84.189191   84.189191       50.00
   49.716667       75.00   84.161175   84.161175       50.00
   49.733333       75.00   84.153239   84.153239       50.00
       49.75       75.00   84.151471   84.151471       50.00
   49.766667       75.00   84.124502   84.124502       50.00
   49.783333       75.00   84.111625   84.111625       50.00
       49.80       75.00   84.076227   84.076227       50.00
   49.816667       75.00   84.066941   84.066941       50.00
   49.833333       75.00   84.052843   84.052843       50.00
       49.85       75.00    84.01064    84.01064       50.00
   49.866667       75.00   84.016111   84.016111       50.00
   49.883333       75.00   83.999845   83.999845       50.00
       49.90       75.00   83.966475   83.966475       50.00
   49.916667       75.00   83.946088   83.946088       50.00
   49.933333       75.00   83.912684   83.912684       50.00
       49.95       75.00     83.9075     83.9075       50.00
   49.966667       75.00   83.912558   83.912558       50.00
   49.983333       75.00    83.87341    83.87341       50.00
       50.00       75.00   83.840014   83.840014       50.00
   50.016667       75.00   83.826045   83.826045       50.00
   50.033333       75.00   83.795723   83.795723       50.00
       50.05       75.00   83.816436   83.816436       50.00
   50.066667       75.00   83.782853   83.782853       50.00
   50.083333       75.00   83.800153   83.800153       50.00
       50.10       75.00   83.792314   83.792314       50.00
   50.116667       75.00    83.80885    83.80885       50.00
   50.133333       75.00   83.737038   83.737038       50.00
       50.15       75.00   83.703747   83.703747       50.00
   50.166667       75.00   83.699162   83.699162       50.00
   50.183333       75.00   83.691463   83.691463       50.00
       50.20       75.00   83.691839   83.691839       50.00
   50.216667       75.00   83.637114   83.637114       50.00
   50.233333       75.00   83.666571   83.666571       50.00
       50.25       75.00   83.656193   83.656193       50.00
   50.266667       75.00    83.62029    83.62029       50.00
   50.283333       75.00   83.609574   83.609574       50.00
       50.30       75.00   83.629456   83.629456       50.00
   50.316667       75.00    83.60088    83.60088       50.00
   50.333333       75.00   83.595515   83.595515       50.00
       50.35       75.00   83.566068   83.566068       50.00
   50.366667       75.00   83.531054   83.531054       50.00
   50.383333       75.00   83.551268   83.551268       50.00
       50.40       75.00   83.540926   83.540926       50.00
   50.416667       75.00   83.512781   83.512781       50.00
   50.433333       75.00   83.497313   83.497313       50.00
       50.45       75.00   83.483246   83.483246       50.00
   50.466667       75.00   83.511776   83.511776       50.00
   50.483333       75.00   83.457322   83.457322       50.00
       50.50       75.00   83.468362   83.468362       50.00
   50.516667       75.00   83.454649   83.454649       50.00
   50.533333       75.00   83.413327   83.413327       50.00
       50.55       75.00   83.408412   83.408412       50.00
   50.566667       75.00   83.431158   83.431158       50.00
   50.583333       75.00   83.413159   83.413159       50.00
       50.60       75.00   83.393218   83.393218       50.00
   50.616667       75.00   83.401228   83.401228       50.00
   50.633333       75.00   83.373326   83.373326       50.00
       50.65       75.00   83.349213   83.349213       50.00
   50.666667       75.00   83.337401   83.337401       50.00
   50.683333       75.00   83.357695   83.357695       50.00
       50.70       75.00   83.327989   83.327989       50.00
   50.716667       75.00   83.312346   83.312346       50.00
   50.733333       75.00   83.334497   83.334497       50.00
       50.75       75.00   83.308604   83.308604       50.00
   50.766667       75.00   83.351846   83.351846       50.00
   50.783333       75.00   83.318697   83.318697       50.00
       50.80       75.00   83.274442   83.274442       50.00
   50.816667       75.00   83.278855   83.278855       50.00
   50.833333       75.00   83.288667   83.288667       50.00
