Time Units = Minutes

  Process:  Single Loop Jacketed Reactor


  Controller:  PID ( P= DA, I= ARW, D= off, F = off)

  Tuning: Gain = -4.0 [%/°C] , Reset Time = 4.0 [min], Sample Time = 1.0 [sec]

        Time     Controller   Process
       (Min)       Output     Variable   Set Point   Disturbance
   70.966667     50.1974   84.951549       85.00       45.00
   70.983333   50.174696   84.946097       85.00       45.00
       71.00   50.184483   84.948758       85.00       45.00
   71.016667   50.252327   84.965861       85.00       45.00
   71.033333    50.14606   84.939546       85.00       45.00
       71.05   50.283793   84.974087       85.00       45.00
   71.066667   50.219776   84.958257       85.00       45.00
   71.083333   50.214456   84.957106       85.00       45.00
       71.10   50.227313   84.960484       85.00       45.00
   71.116667   50.155767   84.942836       85.00       45.00
   71.133333   50.142405   84.939747       85.00       45.00
       71.15   50.179606   84.949259       85.00       45.00
   71.166667   50.246846   84.966209       85.00       45.00
   71.183333   50.219602   84.959567       85.00       45.00
       71.20   50.112544   84.933081       85.00       45.00
   71.216667   50.199289   84.954955       85.00       45.00
   71.233333    50.12771   84.937321       85.00       45.00
       71.25   50.147059   84.942399       85.00       45.00
   71.266667   50.331939   84.988666       85.00       45.00
   71.283333   50.148036   84.942928       85.00       45.00
       71.30   50.147777     84.9431       85.00       45.00
   71.316667   50.253314   84.969611       85.00       45.00
   71.333333    50.28848   84.978492       85.00       45.00
       71.35   50.237936   84.965998       85.00       45.00
   71.366667    50.16739   84.948576       85.00       45.00
   71.383333    50.31469   84.985461       85.00       45.00
       71.40   50.200484   84.957089       85.00       45.00
   71.416667   50.212447   84.960245       85.00       45.00
   71.433333    50.10056   84.932554       85.00       45.00
       71.45   50.124646   84.938831       85.00       45.00
   71.466667    50.23461   84.966461       85.00       45.00
   71.483333   50.122689   84.938736       85.00       45.00
       71.50    50.25326   84.971498       85.00       45.00
   71.516667   50.194182   84.956908       85.00       45.00
   71.533333   50.085281   84.929975       85.00       45.00
       71.55   50.187128   84.955621       85.00       45.00
   71.566667   50.128563   84.941225       85.00       45.00
   71.583333   50.237943     84.9687       85.00       45.00
       71.60   50.205739   84.960813       85.00       45.00
   71.616667   50.093031   84.932915       85.00       45.00
   71.633333   50.172705   84.953029       85.00       45.00
       71.65   50.184673   84.956204       85.00       45.00
   71.666667   50.151667   84.948168       85.00       45.00
   71.683333    50.18743   84.957287       85.00       45.00
       71.70   50.153663   84.949057       85.00       45.00
   71.716667    50.20867   84.962964       85.00       45.00
   71.733333   50.171979   84.953983       85.00       45.00
       71.75   50.245281   84.972423       85.00       45.00
   71.766667   50.109034   84.938617       85.00       45.00
   71.783333   50.152004   84.949569       85.00       45.00
       71.80   50.155071   84.950542       85.00       45.00
   71.816667   50.159584   84.951871       85.00       45.00
   71.833333    50.18018   84.957198       85.00       45.00
       71.85   50.174393   84.955935       85.00       45.00
   71.866667   50.140105   84.947582       85.00       45.00
   71.883333   50.331684   84.995495       85.00       45.00
       71.90    50.16089   84.952993       85.00       45.00
   71.916667   50.290146   84.985367       85.00       45.00
   71.933333   50.187154   84.959787       85.00       45.00
       71.95   50.102406   84.938855       85.00       45.00
   71.966667   50.080931   84.933762       85.00       45.00
   71.983333   50.093026   84.937048       85.00       45.00
       72.00   50.182362   84.959551       85.00       45.00
   72.016667   50.200945   84.964345       85.00       45.00
   72.033333     50.2139   84.967718       85.00       45.00
       72.05   50.174179   84.957963       85.00       45.00
   72.066667   50.124141    84.94568       85.00       45.00
   72.083333   50.108662   84.942052       85.00       45.00
       72.10   50.070048   84.932679       85.00       45.00
   72.116667   50.224337    84.97137       85.00       45.00
   72.133333   50.193775    84.96388       85.00       45.00
       72.15   50.072805   84.933913       85.00       45.00
   72.166667   50.249734   84.978236       85.00       45.00
   72.183333   50.094771   84.939746       85.00       45.00
       72.20   50.204871   84.967407       85.00       45.00
   72.216667   50.177753   84.960791       85.00       45.00
   72.233333   50.225148   84.972753       85.00       45.00
       72.25   50.275291    84.98535       85.00       45.00
   72.266667   50.266301   84.983173       85.00       45.00
   72.283333   50.328684   84.998774       85.00       45.00
       72.30   50.097014   84.941102       85.00       45.00
   72.316667   50.125223   84.948369       85.00       45.00
   72.333333   50.176397   84.961323       85.00       45.00
       72.35   50.138603   84.952075       85.00       45.00
   72.366667   50.138965   84.952364       85.00       45.00
   72.383333   50.107039   84.944613       85.00       45.00
       72.40   50.119558    84.94796       85.00       45.00
   72.416667   50.071926   84.936317       85.00       45.00
   72.433333   50.143668   84.954442       85.00       45.00
       72.45   50.277731   84.988008       85.00       45.00
   72.466667   50.151236   84.956565       85.00       45.00
   72.483333   50.348368   85.005824       85.00       45.00
       72.50    50.15409   84.957432       85.00       45.00
   72.516667   50.126676   84.950783       85.00       45.00
   72.533333   50.224022   84.975223       85.00       45.00
       72.55   50.045223   84.930812       85.00       45.00
   72.566667   50.202867   84.970346       85.00       45.00
   72.583333   50.170389   84.962383       85.00       45.00
       72.60     50.2818   84.990277       85.00       45.00
   72.616667   50.075191   84.938879       85.00       45.00
   72.633333   50.152642   84.958415       85.00       45.00
       72.65   50.134297    84.95402       85.00       45.00
   72.666667     50.2269   84.977266       85.00       45.00
   72.683333    50.18713   84.967459       85.00       45.00
       72.70   50.263487   84.986604       85.00       45.00
   72.716667      50.207   84.972596       85.00       45.00
   72.733333   50.192547   84.969112       85.00       45.00
       72.75   50.266067   84.987544       85.00       45.00
   72.766667   50.136637   84.955372       85.00       45.00
   72.783333   50.186658   84.968011       85.00       45.00
       72.80   50.212816   84.974656       85.00       45.00
   72.816667   50.273854   84.989957       85.00       45.00
   72.833333    50.17004   84.964153       85.00       45.00
       72.85   49.979077   84.916759       85.00       45.00
   72.866667   50.218743   84.976772       85.00       45.00
   72.883333   50.138218   84.956821       85.00       45.00
       72.90   50.188735   84.969577       85.00       45.00
   72.916667   50.119564   84.952482       85.00       45.00
   72.933333   50.017235   84.927204       85.00       45.00
       72.95   50.136494   84.957197       85.00       45.00
   72.966667   50.201682   84.973604       85.00       45.00
   72.983333   50.187024   84.970064       85.00       45.00
       73.00   50.198689   84.973092       85.00       45.00
   73.016667   50.329694   85.005819       85.00       45.00
   73.033333   50.179492     84.9684       85.00       45.00
       73.05    50.22817    84.98065       85.00       45.00
   73.066667   50.146737   84.960457       85.00       45.00
   73.083333   50.063176   84.939818       85.00       45.00
       73.10   50.227253   84.980916       85.00       45.00
   73.116667   50.018908   84.929125       85.00       45.00
   73.133333   50.115927   84.953574       85.00       45.00
       73.15   50.214864   84.978398       85.00       45.00
   73.166667   50.066228   84.941483       85.00       45.00
   73.183333   50.239686    84.98491       85.00       45.00
       73.20   50.268063   84.992038       85.00       45.00
   73.216667   50.245222   84.986384       85.00       45.00
   73.233333   50.261476   84.990487       85.00       45.00
       73.25   50.161685   84.965682       85.00       45.00
   73.266667    50.21855   84.979982       85.00       45.00
   73.283333   50.108531   84.952674       85.00       45.00
       73.30   50.232239   84.983669       85.00       45.00
   73.316667   50.164457   84.966862       85.00       45.00
   73.333333   50.145225   84.962211       85.00       45.00
       73.35   50.315161   85.004676       85.00       45.00
   73.366667   50.092866   84.949313       85.00       45.00
   73.383333   50.136165   84.960303       85.00       45.00
       73.40   50.210492   84.978973       85.00       45.00
   73.416667   50.073529   84.944962       85.00       45.00
   73.433333   50.083003   84.947548       85.00       45.00
       73.45   50.177983   84.971413       85.00       45.00
   73.466667   50.236334   84.986059       85.00       45.00
   73.483333   50.211271   84.979877       85.00       45.00
       73.50   50.204616   84.978303       85.00       45.00
   73.516667   50.166274   84.968847       85.00       45.00
   73.533333   50.253227   84.990625       85.00       45.00
       73.55   50.187017    84.97418       85.00       45.00
   73.566667   50.062721   84.943342       85.00       45.00
   73.583333   50.210064    84.98026       85.00       45.00
       73.60   50.128835   84.960119       85.00       45.00
   73.616667   50.166679   84.969706       85.00       45.00
   73.633333   50.161525   84.968549       85.00       45.00
       73.65   50.226878    84.98495       85.00       45.00
   73.666667   50.229461   84.985655       85.00       45.00
   73.683333   50.225681   84.984774       85.00       45.00
       73.70   50.167089    84.97025       85.00       45.00
   73.716667   50.167911   84.970578       85.00       45.00
   73.733333   50.086068   84.950324       85.00       45.00
       73.75   50.159712   84.968865       85.00       45.00
   73.766667   50.119532   84.958991       85.00       45.00
   73.783333   50.193989   84.977698       85.00       45.00
       73.80    50.10888   84.956601       85.00       45.00
   73.816667   50.150886   84.967239       85.00       45.00
   73.833333   50.249685   84.991972       85.00       45.00
       73.85   50.179929   84.974639       85.00       45.00
   73.866667   50.173605    84.97317       85.00       45.00
   73.883333   50.177741   84.974311       85.00       45.00
       73.90   50.120356   84.960131       85.00       45.00
   73.916667   50.254155   84.993607       85.00       45.00
   73.933333   50.232956   84.988356       85.00       45.00
       73.95   50.145262   84.966572       85.00       45.00
   73.966667   50.106302   84.957011       85.00       45.00
   73.983333   50.091762   84.953569       85.00       45.00
       74.00   50.124331   84.961871       85.00       45.00
   74.016667   50.107496   84.957837       85.00       45.00
   74.033333   50.204282   84.982108       85.00       45.00
       74.05   50.112197   84.959257       85.00       45.00
   74.066667    50.16798   84.973314       85.00       45.00
   74.083333   50.191422   84.979261       85.00       45.00
       74.10   50.137295   84.965871       85.00       45.00
   74.116667   50.129491    84.96407       85.00       45.00
   74.133333    50.11364   84.960273       85.00       45.00
       74.15   50.092388   84.955147       85.00       45.00
   74.166667   50.206103   84.983643       85.00       45.00
   74.183333   50.198361   84.981784       85.00       45.00
       74.20   50.092489   84.955501       85.00       45.00
   74.216667   50.143224   84.968317       85.00       45.00
   74.233333   50.195668   84.981505       85.00       45.00
       74.25   50.258859   84.997314       85.00       45.00
   74.266667   50.188296   84.979758       85.00       45.00
   74.283333   50.166406   84.974392       85.00       45.00
       74.30   50.111472   84.960822       85.00       45.00
   74.316667   50.212197   84.986061       85.00       45.00
   74.333333   50.112882   84.961393       85.00       45.00
       74.35    50.24619   84.994742       85.00       45.00
   74.366667   50.206104   84.984784       85.00       45.00
   74.383333   50.187908   84.980317       85.00       45.00
       74.40   50.258189   84.997896       85.00       45.00
   74.416667   50.179535   84.978323       85.00       45.00
   74.433333    50.17635    84.97762       85.00       45.00
       74.45   50.188562   84.980753       85.00       45.00
   74.466667   50.160913   84.973949       85.00       45.00
   74.483333   50.165168   84.975117       85.00       45.00
       74.50   50.290802   85.006498       85.00       45.00
   74.516667   50.161012   84.974158       85.00       45.00
   74.533333   50.235105   84.992712       85.00       45.00
       74.55   50.181905   84.979497       85.00       45.00
   74.566667   50.193676   84.982513       85.00       45.00
   74.583333    50.08602   84.955783       85.00       45.00
       74.60    50.16191    84.97486       85.00       45.00
   74.616667   50.193965   84.982945       85.00       45.00
   74.633333    50.16415   84.975593       85.00       45.00
       74.65   50.087443   84.956597       85.00       45.00
   74.666667   50.163691    84.97576       85.00       45.00
   74.683333    50.14787   84.971922       85.00       45.00
       74.70   50.151254   84.972881       85.00       45.00
   74.716667   50.122863   84.965925       85.00       45.00
   74.733333   50.093132   84.958665       85.00       45.00
       74.75   50.194057   84.983963       85.00       45.00
   74.766667   50.183266   84.981343       85.00       45.00
   74.783333   50.237156   84.994837       85.00       45.00
       74.80   50.218142   84.990125       85.00       45.00
   74.816667    50.22682   84.992326       85.00       45.00
   74.833333   50.206847   84.987385       85.00       45.00
       74.85   50.147163   84.972579       85.00       45.00
   74.866667   50.080259   84.956036       85.00       45.00
   74.883333   50.252429   84.999082       85.00       45.00
       74.90   50.204634   84.987187       85.00       45.00
   74.916667   50.164183   84.977169       85.00       45.00
   74.933333   50.200717   84.986359       85.00       45.00
       74.95   50.175663   84.980178       85.00       45.00
   74.966667   50.142207   84.971931       85.00       45.00
   74.983333   50.272778   85.004555       85.00       45.00
       75.00   50.160299   84.976533       85.00       45.00
   75.016667   50.095108     84.9604       85.00       45.00
   75.033333   50.170359   84.979299       85.00       45.00
       75.05   50.270542   85.004327       85.00       45.00
   75.066667   50.122132   84.967361       85.00       45.00
   75.083333   50.150174   84.974478       85.00       45.00
       75.10   50.092897   84.960324       85.00       45.00
   75.116667   50.191196   84.984961       85.00       45.00
   75.133333    50.23597   84.996171       85.00       45.00
       75.15   50.131489   84.970174       85.00       45.00
   75.166667   50.111232   84.965255       85.00       45.00
   75.183333   50.162627   84.978194       85.00       45.00
       75.20   50.129016   84.969917       85.00       45.00
   75.216667   50.124929   84.969025       85.00       45.00
   75.233333   50.154317   84.976469       85.00       45.00
       75.25   50.113091   84.966304       85.00       45.00
   75.266667   50.250636   85.000687       85.00       45.00
   75.283333    50.19924   84.987888       85.00       45.00
       75.30   50.050944   84.951018       85.00       45.00
   75.316667   50.258976   85.003014       85.00       45.00
   75.333333   50.153304   84.976693       85.00       45.00
       75.35   50.153331   84.976796       85.00       45.00
   75.366667   50.148527   84.975697       85.00       45.00
   75.383333   49.969884   84.931322       85.00       45.00
       75.40   50.135315   84.972793       85.00       45.00
   75.416667   50.211952   84.991986       85.00       45.00
   75.433333   50.239797   84.998951       85.00       45.00
       75.45   50.153002   84.977347       85.00       45.00
   75.466667   50.192958   84.987389       85.00       45.00
   75.483333   50.166137   84.980763       85.00       45.00
       75.50   50.071878   84.957376       85.00       45.00
   75.516667   50.217853   84.993895       85.00       45.00
   75.533333   50.157168   84.978813       85.00       45.00
       75.55    50.15072   84.977295       85.00       45.00
   75.566667   50.076306   84.958863       85.00       45.00
   75.583333   50.111343   84.967757       85.00       45.00
       75.60   50.119555   84.969935       85.00       45.00
   75.616667   50.110335   84.967764       85.00       45.00
   75.633333    50.05341   84.953726       85.00       45.00
       75.65   50.145228   84.976777       85.00       45.00
   75.666667   50.241186   85.000763       85.00       45.00
   75.683333   50.336964   85.024605       85.00       45.00
       75.70   50.006019    84.94211       85.00       45.00
   75.716667   50.169794   84.983125       85.00       45.00
   75.733333   50.144844   84.976983       85.00       45.00
       75.75   50.168229     84.9829       85.00       45.00
   75.766667   50.042873   84.951762       85.00       45.00
   75.783333   50.080184   84.961251       85.00       45.00
       75.80   50.178642   84.985925       85.00       45.00
   75.816667   50.167491   84.983207       85.00       45.00
   75.833333   50.092237   84.964541       85.00       45.00
       75.85   50.141336   84.976912       85.00       45.00
   75.866667   50.117924   84.971179       85.00       45.00
   75.883333   50.055039   84.955643       85.00       45.00
       75.90   50.134102   84.975511       85.00       45.00
   75.916667    50.25893    85.00669       85.00       45.00
   75.933333   50.147813   84.978998       85.00       45.00
       75.95   50.028641   84.949416       85.00       45.00
   75.966667   50.153836   84.980794       85.00       45.00
   75.983333   50.171136   84.985181       85.00       45.00
       76.00   50.236359   85.001481       85.00       45.00
   76.016667   50.237829   85.001841       85.00       45.00
   76.033333     50.0711   84.960324       85.00       45.00
       76.05   50.122188   84.973207       85.00       45.00
   76.066667   50.026812   84.949573       85.00       45.00
   76.083333   50.110294   84.970567       85.00       45.00
       76.10   50.051221   84.955982       85.00       45.00
   76.116667   50.089139   84.965605       85.00       45.00
   76.133333   50.083416   84.964322       85.00       45.00
       76.15   50.172072   84.986543       85.00       45.00
   76.166667   50.044303   84.954789       85.00       45.00
   76.183333   50.147501   84.980669       85.00       45.00
       76.20   50.252384   85.006861       85.00       45.00
   76.216667     50.0807    84.96409       85.00       45.00
   76.233333    50.07378   84.962516       85.00       45.00
       76.25   49.991515    84.94219       85.00       45.00
   76.266667   50.112473   84.972544       85.00       45.00
   76.283333    50.15213   84.982531       85.00       45.00
       76.30   50.206443   84.996126       85.00       45.00
   76.316667    50.17343   84.987923       85.00       45.00
   76.333333   50.095218   84.968501       85.00       45.00
       76.35    50.20023   84.994776       85.00       45.00
   76.366667   50.030605   84.952567       85.00       45.00
   76.383333   50.064862   84.961293       85.00       45.00
       76.40   50.187706   84.992037       85.00       45.00
   76.416667   50.018569   84.949961       85.00       45.00
   76.433333   50.116553   84.974563       85.00       45.00
       76.45   50.217896   84.999899       85.00       45.00
   76.466667   50.191722   84.993383       85.00       45.00
   76.483333   50.097673   84.969996       85.00       45.00
       76.50     50.1737   84.989048       85.00       45.00
   76.516667   50.221562    85.00101       85.00       45.00
   76.533333   50.124686   84.976887       85.00       45.00
       76.55   50.204026   84.996736       85.00       45.00
   76.566667   50.056183   84.959942       85.00       45.00
   76.583333   50.171473   84.988811       85.00       45.00
       76.60   50.241506   85.006293       85.00       45.00
   76.616667   50.103171   84.971826       85.00       45.00
   76.633333   50.145955   84.982595       85.00       45.00
       76.65    50.06536   84.962602       85.00       45.00
   76.666667   50.157314   84.985651       85.00       45.00
   76.683333   50.042575   84.957144       85.00       45.00
       76.70   50.288637   85.018582       85.00       45.00
   76.716667   50.142032   84.982006       85.00       45.00
   76.733333   50.109289   84.973929       85.00       45.00
       76.75   50.196853   84.995837       85.00       45.00
   76.766667   50.127575   84.978607       85.00       45.00
   76.783333   50.065466   84.963233       85.00       45.00
       76.80   50.332329   85.029824       85.00       45.00
   76.816667   50.092245   84.969929       85.00       45.00
   76.833333   50.188283   84.993963       85.00       45.00
       76.85    50.15216   84.984995       85.00       45.00
   76.866667   50.118308   84.976629       85.00       45.00
   76.883333   50.072229   84.965254       85.00       45.00
       76.90   50.094389   84.970916       85.00       45.00
   76.916667   50.157604   84.986774       85.00       45.00
   76.933333   50.175908   84.991387       85.00       45.00
       76.95   50.165059   84.988721       85.00       45.00
   76.966667   50.229913   85.004914       85.00       45.00
   76.983333   50.128209   84.979573       85.00       45.00
       77.00   50.063269    84.96349       85.00       45.00
   77.016667   50.207775   84.999619       85.00       45.00
   77.033333    50.36572   85.038942       85.00       45.00
       77.05   50.144492   84.983704       85.00       45.00
   77.066667    50.10294   84.973426       85.00       45.00
   77.083333   50.157376   84.987089       85.00       45.00
       77.10   50.102466   84.973472       85.00       45.00
   77.116667   50.123281   84.978764       85.00       45.00
   77.133333   50.181938   84.993456       85.00       45.00
       77.15   50.053474     84.9615       85.00       45.00
   77.166667    50.12933   84.980545       85.00       45.00
   77.183333   50.202705   84.998894       85.00       45.00
       77.20    50.23611   85.007215       85.00       45.00
   77.216667   50.197586   84.997594       85.00       45.00
   77.233333   50.282254   85.018683       85.00       45.00
       77.25    50.02912   84.955585       85.00       45.00
   77.266667   50.143265   84.984187       85.00       45.00
   77.283333   50.197972   84.997872       85.00       45.00
       77.30   50.182605   84.994055       85.00       45.00
   77.316667   50.054527   84.962193       85.00       45.00
   77.333333    50.13174   84.981573       85.00       45.00
       77.35   50.047997   84.960801       85.00       45.00
   77.366667   50.204474   84.999921       85.00       45.00
   77.383333   50.013768   84.952442       85.00       45.00
       77.40    50.12493   84.980315       85.00       45.00
   77.416667   50.193466   84.997459       85.00       45.00
   77.433333   50.229315   85.006395       85.00       45.00
       77.45   50.226242   85.005603       85.00       45.00
   77.466667   50.116302   84.978209       85.00       45.00
   77.483333   50.212382    85.00222       85.00       45.00
       77.50   50.116693   84.978387       85.00       45.00
   77.516667   50.184237   84.995293       85.00       45.00
   77.533333   50.063136   84.965163       85.00       45.00
       77.55   50.048688   84.961711       85.00       45.00
   77.566667    50.25057   85.012131       85.00       45.00
   77.583333   50.124352   84.980657       85.00       45.00
       77.60    50.07059   84.967352       85.00       45.00
   77.616667   50.138948   84.984506       85.00       45.00
   77.633333   50.148031   84.986832       85.00       45.00
       77.65    50.19839   84.999424       85.00       45.00
   77.666667   50.225028   85.006058       85.00       45.00
   77.683333   50.093361   84.973253       85.00       45.00
       77.70   50.154282   84.988531       85.00       45.00
   77.716667   50.091424   84.972929       85.00       45.00
   77.733333   50.136308   84.984216       85.00       45.00
       77.75   50.187353    84.99699       85.00       45.00
   77.766667   50.086935   84.972002       85.00       45.00
   77.783333   50.276826   85.019394       85.00       45.00
       77.80   50.211124   85.002956       85.00       45.00
   77.816667   50.122834   84.980963       85.00       45.00
   77.833333   50.077455   84.969744       85.00       45.00
       77.85   50.246716    85.01201       85.00       45.00
   77.866667    50.33499   85.033937       85.00       45.00
   77.883333   50.080074   84.970331       85.00       45.00
       77.90   50.199154   85.000101       85.00       45.00
   77.916667   50.193923   84.998798       85.00       45.00
   77.933333   50.071256   84.968264       85.00       45.00
       77.95   50.195449   84.999315       85.00       45.00
   77.966667    50.20679   85.002141       85.00       45.00
   77.983333   50.142236    84.98606       85.00       45.00
       78.00   50.188017   84.997516       85.00       45.00
   78.016667   50.119752   84.980531       85.00       45.00
   78.033333   50.217219   85.004878       85.00       45.00
       78.05   50.224795   85.006743       85.00       45.00
   78.066667   50.025424   84.957079       85.00       45.00
   78.083333   50.141732   84.986214       85.00       45.00
       78.10   50.275537   85.019584       85.00       45.00
   78.116667   50.115862   84.979749       85.00       45.00
   78.133333   50.210806   85.003471       85.00       45.00
       78.15   50.152536   84.988949       85.00       45.00
   78.166667   50.248772   85.012954       85.00       45.00
   78.183333   50.167791   84.992739       85.00       45.00
       78.20   50.003783   84.951937       85.00       45.00
   78.216667   50.076745   84.970302       85.00       45.00
   78.233333   50.145299   84.987493       85.00       45.00
       78.25   50.128832   84.983445       85.00       45.00
   78.266667   50.104067   84.977348       85.00       45.00
   78.283333   50.149157   84.988667       85.00       45.00
       78.30   50.215229   85.005164       85.00       45.00
   78.316667   50.179358   84.996212       85.00       45.00
   78.333333   50.244983   85.012566       85.00       45.00
       78.35   50.091238   84.974237       85.00       45.00
   78.366667   50.046745   84.963267       85.00       45.00
   78.383333   50.132807   84.984845       85.00       45.00
       78.40   50.186083   84.998172       85.00       45.00
   78.416667   50.075019   84.970529       85.00       45.00
   78.433333   50.106545     84.9785       85.00       45.00
       78.45   50.178357   84.996468       85.00       45.00
   78.466667   50.154679   84.990587       85.00       45.00
   78.483333   50.129793   84.984431       85.00       45.00
       78.50   50.152071   84.990042       85.00       45.00
   78.516667    50.10744   84.978972       85.00       45.00
   78.533333    50.07963   84.972135       85.00       45.00
       78.55   50.015013   84.956164       85.00       45.00
   78.566667   50.218689   85.007053       85.00       45.00
   78.583333   50.071276   84.970324       85.00       45.00
       78.60   50.111526   84.980467       85.00       45.00
   78.616667   50.080854   84.972912       85.00       45.00
   78.633333   50.079089   84.972585       85.00       45.00
       78.65   50.240837   85.012968       85.00       45.00
   78.666667   50.117952   84.982321       85.00       45.00
   78.683333   50.235476   85.011653       85.00       45.00
       78.70   50.047314   84.964759       85.00       45.00
   78.716667   50.200799   85.003118       85.00       45.00
   78.733333   50.234606   85.011522       85.00       45.00
       78.75   50.100259   84.978026       85.00       45.00
   78.766667   50.228143   85.009956       85.00       45.00
   78.783333   50.079194   84.972832       85.00       45.00
       78.80   50.206173   85.004558       85.00       45.00
   78.816667   50.034528   84.961805       85.00       45.00
   78.833333   50.240936   85.013352       85.00       45.00
       78.85    50.05625   84.967316       85.00       45.00
   78.866667   50.207733   85.005166       85.00       45.00
   78.883333   50.190005   85.000731       85.00       45.00
       78.90   50.178441   84.997849       85.00       45.00
   78.916667   50.044177   84.964431       85.00       45.00
   78.933333   50.111548   84.981351       85.00       45.00
       78.95   50.124889    84.98475       85.00       45.00
   78.966667   50.122811   84.984296       85.00       45.00
   78.983333   50.039566   84.963636       85.00       45.00
       79.00    50.05719   84.968175       85.00       45.00
   79.016667   50.164685   84.995069       85.00       45.00
   79.033333   50.144612   84.990092       85.00       45.00
       79.05   50.162564   84.994603       85.00       45.00
   79.066667   50.185384   85.000306       85.00       45.00
   79.083333   50.213526   85.007312       85.00       45.00
       79.10   50.119221   84.983803       85.00       45.00
   79.116667   50.143456   84.989904       85.00       45.00
   79.133333   50.173042   84.997311       85.00       45.00
       79.15   50.123435   84.984972       85.00       45.00
   79.166667   50.171875   84.997094       85.00       45.00
   79.183333   50.092617   84.977374       85.00       45.00
       79.20   50.071233   84.972144       85.00       45.00
   79.216667   50.115037   84.983165       85.00       45.00
   79.233333    50.19662   85.003546       85.00       45.00
       79.25   50.203499   85.005244       85.00       45.00
   79.266667   50.125809    84.98588       85.00       45.00
   79.283333   50.081115   84.974812       85.00       45.00
       79.30   50.140432   84.989684       85.00       45.00
   79.316667   50.060276   84.969771       85.00       45.00
   79.333333   50.051744   84.967772       85.00       45.00
       79.35   50.229246   85.012097       85.00       45.00
   79.366667   50.069723   84.972332       85.00       45.00
   79.383333   50.168266    84.99698       85.00       45.00
       79.40   50.201893   85.005365       85.00       45.00
   79.416667   50.079565   84.974887       85.00       45.00
   79.433333   50.143874   84.991002       85.00       45.00
       79.45   50.192188   85.003068       85.00       45.00
   79.466667   50.116094   84.984111       85.00       45.00
   79.483333   50.095477   84.979044       85.00       45.00
       79.50   50.080988   84.975523       85.00       45.00
   79.516667   50.045273   84.966733       85.00       45.00
   79.533333   50.244754   85.016534       85.00       45.00
       79.55   50.187106   85.002114       85.00       45.00
   79.566667   50.234277   85.013849       85.00       45.00
   79.583333    50.22733   85.012062       85.00       45.00
       79.60   50.158389   84.994848       85.00       45.00
   79.616667   50.209544   85.007605       85.00       45.00
   79.633333   50.214726   85.008864       85.00       45.00
       79.65    50.08513   84.976562       85.00       45.00
   79.666667   50.017328   84.959779       85.00       45.00
   79.683333   50.125974   84.986995       85.00       45.00
       79.70    50.09967     84.9805       85.00       45.00
   79.716667   50.185734   85.002008       85.00       45.00
   79.733333   50.017977   84.960234       85.00       45.00
       79.75    50.22774   85.012622       85.00       45.00
   79.766667   50.113354   84.984092       85.00       45.00
   79.783333   50.083565   84.976742       85.00       45.00
       79.80   50.193689   85.004255       85.00       45.00
   79.816667    50.13934   84.990707       85.00       45.00
   79.833333    50.16038   84.995983       85.00       45.00
       79.85   50.220871    85.01106       85.00       45.00
   79.866667   49.991175   84.953828       85.00       45.00
   79.883333   50.268073   85.022957       85.00       45.00
       79.90     50.1872   85.002728       85.00       45.00
   79.916667   50.247611   85.017756       85.00       45.00
   79.933333   50.126523   84.987536       85.00       45.00
       79.95    50.06464   84.972182       85.00       45.00
   79.966667   50.039106    84.96594       85.00       45.00
   79.983333   50.182774   85.001849       85.00       45.00
       80.00   50.272772   85.024248       85.00       45.00
   80.016667   50.052477   84.969302       85.00       45.00
   80.033333   50.178052   85.000693       85.00       45.00
       80.05   50.199027   85.005912       85.00       45.00
   80.066667   50.154695    84.99485       85.00       45.00
   80.083333   50.209202   85.008442       85.00       45.00
       80.10   50.134277   84.989753       85.00       45.00
   80.116667   49.969362   84.948738       85.00       45.00
   80.133333    50.09717    84.98077       85.00       45.00
       80.15   50.035685   84.965543       85.00       45.00
   80.166667   50.230413   85.014166       85.00       45.00
   80.183333    50.17648    85.00068       85.00       45.00
       80.20   50.008757    84.95892       85.00       45.00
   80.216667   50.125286   84.988102       85.00       45.00
   80.233333   50.259679    85.02161       85.00       45.00
       80.25   50.071498    84.97467       85.00       45.00
   80.266667   50.215396   85.010601       85.00       45.00
   80.283333   50.197349   85.006063       85.00       45.00
       80.30   50.082121   84.977351       85.00       45.00
   80.316667   50.078326     84.9765       85.00       45.00
   80.333333   50.105412   84.983341       85.00       45.00
       80.35   50.269834   85.024345       85.00       45.00
   80.366667   50.063988   84.972996       85.00       45.00
   80.383333    50.09061   84.979736       85.00       45.00
       80.40     50.0876   84.979071       85.00       45.00
   80.416667   50.127067   84.988983       85.00       45.00
   80.433333   50.108955    84.98452       85.00       45.00
       80.45   50.153059   84.995564       85.00       45.00
   80.466667   50.316061   85.036164       85.00       45.00
   80.483333   50.050658   84.969939       85.00       45.00
       80.50   50.028417   84.964526       85.00       45.00
   80.516667   50.164414   84.998532       85.00       45.00
   80.533333    50.07904   84.977283       85.00       45.00
       80.55   50.110081   84.985105       85.00       45.00
   80.566667   50.204839   85.008758       85.00       45.00
   80.583333    50.08096    84.97788       85.00       45.00
       80.60   50.142702   84.993344       85.00       45.00
   80.616667   50.186819   85.004355       85.00       45.00
   80.633333   50.013543   84.961197       85.00       45.00
       80.65   50.200086   85.007801       85.00       45.00
   80.666667   50.117478   84.987202       85.00       45.00
   80.683333   50.003636   84.958913       85.00       45.00
       80.70   50.072042   84.976114       85.00       45.00
